Voucher Number,Vendor ID,Vendor Name,G/L Date,Expense Category,Amount
00005417,0000010356,CONCENTRA MEDICAL CENTER,10/31/2014 12:00:00 AM,Medical Fees,$255.00
00005424,0000010003,EVERSOURCE CL&P,10/31/2014 12:00:00 AM,Utility: electricity,$506.89
00005425,0000010003,EVERSOURCE CL&P,10/31/2014 12:00:00 AM,Utility: electricity,$866.95
00005423,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,10/31/2014 12:00:00 AM,Natural gas,$159.91
00005418,0000137624,FOLEY CARRIER SERVICES LLC,10/31/2014 12:00:00 AM,Medical Fees,$149.00
00005419,0000137624,FOLEY CARRIER SERVICES LLC,10/31/2014 12:00:00 AM,Medical Fees,$110.00
00005420,0000137624,FOLEY CARRIER SERVICES LLC,10/31/2014 12:00:00 AM,Medical Fees,$110.00
00005421,0000137624,FOLEY CARRIER SERVICES LLC,10/31/2014 12:00:00 AM,Medical Fees,$275.00
00005416,0000052619,SPRINT PCS,10/31/2014 12:00:00 AM,Telephone,$1100.90
00005429,0000017115,ALLIANCE GRAPHICS INC,11/03/2014 12:00:00 AM,Printing Services,$55.00
00005428,0000012872,C & C JANITORIAL SUPPLIES INC,11/03/2014 12:00:00 AM,Clothing,$51.58
00005436,0000012872,C & C JANITORIAL SUPPLIES INC,11/03/2014 12:00:00 AM,"Laundry, Clean",$84.00
00005432,0000142447,COOPER CROUSE - HINDS AIRPORT LIGHTING,11/03/2014 12:00:00 AM,Elect Parts street light,$1297.94
00005437,0000015900,COX COMMUNICATIONS,11/03/2014 12:00:00 AM,Telephone,$409.99
00005433,0000132991,DENNISON LUBRICANTS,11/03/2014 12:00:00 AM,Lubricants,$102.60
00005434,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/03/2014 12:00:00 AM,Clothing,$122.19
00005434,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/03/2014 12:00:00 AM,Replace Parts equip,$222.48
00005434,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/03/2014 12:00:00 AM,small Tools,$92.30
00005435,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/03/2014 12:00:00 AM,Plumb&Heat Suppl,$1012.66
00005426,0000010057,METROPOLITAN DISTRICT,11/03/2014 12:00:00 AM,Sewer Utility,$72.64
00005427,0000054105,NEW ENGLAND FITNESS DISTRIBUTIONS INC,11/03/2014 12:00:00 AM,Rep & Serv tools and equip,$273.50
00005431,0000034087,SHERATON BRADLEY INTERNATIONAL,11/03/2014 12:00:00 AM,Food,$48.19
00005430,0000010009,SUBURBAN STATIONERS INC,11/03/2014 12:00:00 AM,Office Supplies,$54.72
00005445,0000010043,CONNECTICUT NATURAL GAS CORP,11/04/2014 12:00:00 AM,Natural gas,$116.28
00005446,0000010043,CONNECTICUT NATURAL GAS CORP,11/04/2014 12:00:00 AM,Natural gas,$299.79
00005447,0000010043,CONNECTICUT NATURAL GAS CORP,11/04/2014 12:00:00 AM,Natural gas,$418.74
00005439,0000010003,EVERSOURCE CL&P,11/04/2014 12:00:00 AM,Utility: electricity,$51.78
00005440,0000010003,EVERSOURCE CL&P,11/04/2014 12:00:00 AM,Utility: electricity,$95.93
00005441,0000010003,EVERSOURCE CL&P,11/04/2014 12:00:00 AM,Utility: electricity,$39.40
00005442,0000010003,EVERSOURCE CL&P,11/04/2014 12:00:00 AM,Utility: electricity,$1167.33
00005444,0000010003,EVERSOURCE CL&P,11/04/2014 12:00:00 AM,Utility: electricity,$26.13
00005449,0000010003,EVERSOURCE CL&P,11/04/2014 12:00:00 AM,Utility: electricity,$1110.45
00005450,0000010003,EVERSOURCE CL&P,11/04/2014 12:00:00 AM,Utility: electricity,$14.98
00005448,0000010072,THE CONNECTICUT WATER CO,11/04/2014 12:00:00 AM,Water Utility,$6296.09
00005443,0000000059,TOWN OF GROTON,11/04/2014 12:00:00 AM,Sewer Utility,$1285.65
00005438,0000010142,VERIZON WIRELESS,11/04/2014 12:00:00 AM,Telephone,$761.35
00005460,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$305.41
00005461,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$55.06
00005462,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$322.47
00005463,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$235.53
00005464,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$335.21
00005465,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$45.46
00005466,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$81.97
00005467,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$46.25
00005468,0000010003,EVERSOURCE CL&P,11/05/2014 12:00:00 AM,Utility: electricity,$39.54
00005452,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/05/2014 12:00:00 AM,Natural gas,$46.00
00005453,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/05/2014 12:00:00 AM,Natural gas,$164.82
00005454,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/05/2014 12:00:00 AM,Natural gas,$183.69
00005455,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/05/2014 12:00:00 AM,Natural gas,$863.50
00005456,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/05/2014 12:00:00 AM,Natural gas,$157.71
00005457,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/05/2014 12:00:00 AM,Natural gas,$1445.01
00005458,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/05/2014 12:00:00 AM,Natural gas,$168.33
00005451,0000010057,METROPOLITAN DISTRICT,11/05/2014 12:00:00 AM,Water Utility,$56.54
00005459,0000090561,R & D SERVICES LLC,11/05/2014 12:00:00 AM,Rep & Serv tools and equip,$213.90
00005471,0000010356,CONCENTRA MEDICAL CENTER,11/06/2014 12:00:00 AM,Medical Fees,$570.00
00005472,0000010356,CONCENTRA MEDICAL CENTER,11/06/2014 12:00:00 AM,Medical Fees,$255.00
00005473,0000010356,CONCENTRA MEDICAL CENTER,11/06/2014 12:00:00 AM,Medical Fees,$315.00
00005475,0000010413,DARTER SPECIALTIES INC,11/06/2014 12:00:00 AM,Educ & Promo Supp,$420.00
00005470,0000014270,PHYSIO-CONTROL INC,11/06/2014 12:00:00 AM,Rep & Serv tools and equip,$3450.96
00005474,0000010009,SUBURBAN STATIONERS INC,11/06/2014 12:00:00 AM,Office Supplies,$104.43
00005476,0000010011,A & A OFFICE SYSTEMS INC,11/10/2014 12:00:00 AM,Rental equipment,$1970.50
00005500,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$57.13
00005501,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$252.24
00005502,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$253.72
00005503,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$1099.95
00005504,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$1517.68
00005505,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$2059.23
00005506,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$198.38
00005507,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$110.78
00005508,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$109.63
00005509,0000000501,CITY OF GROTON,11/10/2014 12:00:00 AM,Utility: electricity,$442.14
00005549,0000159468,DENOVO,11/10/2014 12:00:00 AM,Consultant Services,$6028.00
00005477,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$24.05
00005478,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$129.16
00005479,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$1429.70
00005480,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$118.52
00005481,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$46.25
00005482,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$299.44
00005483,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$88.17
00005484,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$283.70
00005485,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$38.50
00005486,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$3175.12
00005488,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$44.59
00005489,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$942.37
00005490,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$88.17
00005491,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$56.97
00005492,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$9833.70
00005493,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$6994.10
00005494,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$278.80
00005495,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$100.13
00005496,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$7711.12
00005497,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$455.96
00005498,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$6240.85
00005499,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$1406.43
00005525,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$66.48
00005526,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$38.50
00005527,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$92.38
00005528,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$216.01
00005529,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$123.53
00005530,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$73.19
00005531,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$408.05
00005532,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$155.44
00005533,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$63.46
00005534,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$38.50
00005537,0000010003,EVERSOURCE CL&P,11/10/2014 12:00:00 AM,Utility: electricity,$15.43
00005538,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$4487.50
00005539,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$484.41
00005540,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$1132.54
00005541,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$46.00
00005542,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$1262.61
00005543,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$690.61
00005544,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$1432.70
00005545,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$1652.07
00005546,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$256.31
00005547,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$1033.13
00005548,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,11/10/2014 12:00:00 AM,Natural gas,$242.56
00005510,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$1534.71
00005511,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$49.44
00005512,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$224.53
00005513,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$63.18
00005514,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$2272.98
00005515,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$2516.25
00005516,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$60.84
00005517,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$125.45
00005518,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$95.05
00005519,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$19.52
00005520,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$28.18
00005521,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$43.06
00005522,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$61.30
00005523,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$30.89
00005524,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$19.25
00005535,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$88.49
00005536,0000010072,THE CONNECTICUT WATER CO,11/10/2014 12:00:00 AM,Water Utility,$23.56
00005550,0000152366,WILLIS OF MASSACHUSETTS INC,11/10/2014 12:00:00 AM,Insurance: premiums,$89981.00
00005551,0000152366,WILLIS OF MASSACHUSETTS INC,11/10/2014 12:00:00 AM,Insurance: premiums,$2999.75
00005552,0000152366,WILLIS OF MASSACHUSETTS INC,11/10/2014 12:00:00 AM,Insurance: premiums,$62968.00
00005560,0000137037,ALL PHASE ELECTRIC SUPPLY COMPANY,11/12/2014 12:00:00 AM,Elect Suppl building,$987.50
00005566,0000137037,ALL PHASE ELECTRIC SUPPLY COMPANY,11/12/2014 12:00:00 AM,Elect Suppl building,$15.70
00005567,0000137037,ALL PHASE ELECTRIC SUPPLY COMPANY,11/12/2014 12:00:00 AM,Elect Suppl building,$70.44
00005580,0000019177,AMER ASSN OF AIRPORT EXEC,11/12/2014 12:00:00 AM,EDP Hardware Maint,$22200.00
00005585,0000103314,BANK OF AMERICA NA,11/12/2014 12:00:00 AM,P-card purchase,$4114.72
00005571,0000010613,CHARTER COMMUNICATIONS,11/12/2014 12:00:00 AM,EDP Services (outside),$130.00
00005586,0000157701,COFFEE EXPRESS LTD,11/12/2014 12:00:00 AM,Rental equipment,$149.94
00005576,0000030592,CONN FIRE DEPT INSTRUCTORS ASSOC,11/12/2014 12:00:00 AM,Dues & Subs,$30.00
00005587,0000015900,COX COMMUNICATIONS,11/12/2014 12:00:00 AM,Telephone,$1345.21
00005575,DPSM1,DEPT OF PUBLIC SAFETY,11/12/2014 12:00:00 AM,Books,$125.45
00005555,DOTM1,DEPT OF TRANSPORTATION,11/12/2014 12:00:00 AM,Diesel Fuel,$1425.33
00005553,0000010003,EVERSOURCE CL&P,11/12/2014 12:00:00 AM,Utility: electricity,$1035.07
00005558,0000010249,F W WEBB COMPANY,11/12/2014 12:00:00 AM,Plumb&Heat Suppl,$201.84
00005559,0000010249,F W WEBB COMPANY,11/12/2014 12:00:00 AM,Plumb&Heat Suppl,$30.06
00005574,0000010249,F W WEBB COMPANY,11/12/2014 12:00:00 AM,Plumb&Heat Suppl,$1155.02
00005564,0000019170,FASTENAL COMPANY,11/12/2014 12:00:00 AM,Hardware,$24.65
00005577,0000019170,FASTENAL COMPANY,11/12/2014 12:00:00 AM,Hardware,$472.96
00005569,0000018986,FLEETMASTERS INC,11/12/2014 12:00:00 AM,Repr & Serv MV,$1043.95
00005590,0000103466,GEXPRO,11/12/2014 12:00:00 AM,Elect Suppl building,$931.80
00005562,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/12/2014 12:00:00 AM,Plumb&Heat Suppl,$1985.00
00005563,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/12/2014 12:00:00 AM,Elect Suppl building,$150.18
00005570,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/12/2014 12:00:00 AM,Replace Parts building,$476.05
00005589,0000010008,GRAINGER INDUSTRIAL SUPPLY,11/12/2014 12:00:00 AM,Replace Parts building,$647.78
00005565,0000086049,GRANITE CITY ELECTRIC SUPPLY,11/12/2014 12:00:00 AM,Elect Suppl building,$339.96
00005584,0000031116,ID ENHANCEMENTS INC,11/12/2014 12:00:00 AM,Misc Oper Supp,$934.00
00005557,0000106540,MARGO SUPPLIES LTD,11/12/2014 12:00:00 AM,Explosives,$969.41
00005582,0000032006,MCGILL HOSE & COUPLING INC,11/12/2014 12:00:00 AM,MV Supplies,$747.57
00005579,0000033159,MICHEL ENTERTAINMENT,11/12/2014 12:00:00 AM,Educ & Promo Supp,$900.00
00005581,0000010268,MURPHY SECURITY SERVICE LLC,11/12/2014 12:00:00 AM,"Fees, Non-Professional",$21874.00
00005568,0000148066,NATIONAL WATER MAIN CLEANING CO,11/12/2014 12:00:00 AM,Contract Work buildings,$4200.00
00005573,0000010195,ST FRANCIS HOSPITAL & MEDICAL CENTER,11/12/2014 12:00:00 AM,Empl Edu Costs (tuition),$175.00
00005572,0000010009,SUBURBAN STATIONERS INC,11/12/2014 12:00:00 AM,Office Supplies,$140.78
00005561,0000054855,TENNANT SALES AND SERVICE COMPANY,11/12/2014 12:00:00 AM,Replace Parts equip,$736.00
00005588,0000027563,UNITED PARCEL SERVICE,11/12/2014 12:00:00 AM,Mail,$32.25
00005554,0000010142,VERIZON WIRELESS,11/12/2014 12:00:00 AM,Telephone,$121.97
00005556,0000010142,VERIZON WIRELESS,11/12/2014 12:00:00 AM,Telephone,$1063.38
00005583,0000010037,WEST GROUP,11/12/2014 12:00:00 AM,Dues & Subs,$457.80
00005592,0000010346,A ROYAL FLUSH INC,11/13/2014 12:00:00 AM,Rental equipment,$1051.20
00005599,0000036586,AIRCRAFT RESCUE & FIRE FIGHTING,11/13/2014 12:00:00 AM,Dues & Subs,$65.00
00005591,0000137037,ALL PHASE ELECTRIC SUPPLY COMPANY,11/13/2014 12:00:00 AM,Elect Parts street light,$2005.00
00005593,0000137037,ALL PHASE ELECTRIC SUPPLY COMPANY,11/13/2014 12:00:00 AM,Elect Suppl building,$380.29
00005749,0000103314,BANK OF AMERICA NA,12/05/2014 12:00:00 AM,P-card purchase,$15.00
00005594,0000012584,C & C HYDRAULICS INC,11/13/2014 12:00:00 AM,Replace Parts equip,$373.03
00005595,0000012584,C & C HYDRAULICS INC,11/13/2014 12:00:00 AM,Replace Parts equip,$471.09
00005596,0000012584,C & C HYDRAULICS INC,11/13/2014 12:00:00 AM,Replace Parts equip,$566.03
00005597,0000012584,C & C HYDRAULICS INC,11/13/2014 12:00:00 AM,Replace Parts equip,$376.67
00005601,0000091851,CAPITOL REGION FIRE CHIEFS ASSOCIATION,11/13/2014 12:00:00 AM,Dues & Subs,$100.00
00005598,0000024840,CP SYSTEMS LLC,11/13/2014 12:00:00 AM,Consultant Services,$14240.00
00005600,0000153721,GUARDIAN UNIFORM AND SUPPLY LLC,11/13/2014 12:00:00 AM,Clothing,$124.47
00005604,0000010465,JOHNSON CONTROLS INC,11/13/2014 12:00:00 AM,EDP Hardware Maint,$49666.66
00005604,0000010465,JOHNSON CONTROLS INC,11/13/2014 12:00:00 AM,Contract Work buildings,$28916.65
00005603,0000012476,KONE INC,11/13/2014 12:00:00 AM,Contract Work buildings,$4452.00
00005602,0000019687,WILDLIFE CONTROL SERVICE LLC,11/13/2014 12:00:00 AM,Contract Work buildings,$500.00
00005605,0000059169,JP MORGAN CHASE BANK,11/14/2014 12:00:00 AM,Misc Hwy Material,$2979.41
00005625,0000017115,ALLIANCE GRAPHICS INC,11/21/2014 12:00:00 AM,Educ & Promo Supp,$375.00
00005614,0000015133,AMERESCO SELECT INC,11/21/2014 12:00:00 AM,Utility: electricity,$294654.97
00005617,0000066840,CAFFEINE INC,11/21/2014 12:00:00 AM,Consultant Services,$630.04
00005610,0000010339,CAPITOL CLEANING CONTRACTORS INC,11/21/2014 12:00:00 AM,Contract Work buildings,$196885.80
00005609,0000010951,COMCAST CABLE OF MIDDLETOWN,11/21/2014 12:00:00 AM,Telephone,$272.62
00005624,0000010413,DARTER SPECIALTIES INC,11/21/2014 12:00:00 AM,Educ & Promo Supp,$42.00
00005619,0000079240,INLAND TECHNOLOGIES INTERNATIONAL LTD,11/21/2014 12:00:00 AM,Contract Work buildings,$49250.00
00005621,0000011140,LANGUAGE LINE SERVICES INC,11/21/2014 12:00:00 AM,Telephone,$3.45
00005612,0000025243,MCFARLAND-JOHNSON INC,11/21/2014 12:00:00 AM,CWIP: Capital Project Expense,$18633.84
00005616,0000054047,METROHARTFORD ALLIANCE,11/21/2014 12:00:00 AM,Dues & Subs,$8850.00
00005622,0000033159,MICHEL ENTERTAINMENT,11/21/2014 12:00:00 AM,Educ & Promo Supp,$950.00
00005606,0000010268,MURPHY SECURITY SERVICE LLC,11/21/2014 12:00:00 AM,"Fees, Non-Professional",$21776.08
00005607,0000010268,MURPHY SECURITY SERVICE LLC,11/21/2014 12:00:00 AM,"Fees, Non-Professional",$21874.00
00005608,0000010268,MURPHY SECURITY SERVICE LLC,11/21/2014 12:00:00 AM,"Fees, Non-Professional",$21874.00
00005623,0000010268,MURPHY SECURITY SERVICE LLC,11/21/2014 12:00:00 AM,"Fees, Non-Professional",$22078.75
00005626,0000010268,MURPHY SECURITY SERVICE LLC,11/21/2014 12:00:00 AM,"Fees, Non-Professional",$9339.84
00005627,0000089118,PITNEY BOWES GLOBAL FINANCIAL SERVICES,11/21/2014 12:00:00 AM,Rental equipment,$1171.00
00005629,0000027857,PITNEY BOWES RESERVE ACCOUNT,11/21/2014 12:00:00 AM,Mail,$1078.67
00005630,0000027857,PITNEY BOWES RESERVE ACCOUNT,11/21/2014 12:00:00 AM,Mail,$191.73
00005615,0000012609,SERVICE STATION EQUIP INC,11/21/2014 12:00:00 AM,"Fees, Non-Professional",$150.00
00005628,0000010195,ST FRANCIS HOSPITAL & MEDICAL CENTER,11/21/2014 12:00:00 AM,Empl Edu Costs (tuition),$175.00
00005611,0000010009,SUBURBAN STATIONERS INC,11/21/2014 12:00:00 AM,Office Supplies,$197.84
00005613,0000027563,UNITED PARCEL SERVICE,11/21/2014 12:00:00 AM,Mail,$30.81
00005620,0000027563,UNITED PARCEL SERVICE,11/21/2014 12:00:00 AM,Mail,$13.08
00005618,0000010006,XEROX GOVERNMENT SYSTEMS LLC,11/21/2014 12:00:00 AM,Rental equipment,$719.00
00005631,0000010057,METROPOLITAN DISTRICT,11/24/2014 12:00:00 AM,Water Utility,$283.77
00005640,0000010004,CONNECTICUT COMMUNITY PROVIDERS,11/25/2014 12:00:00 AM,Contract Work buildings,$878.04
00005646,0000011602,ENVIRONMENTAL SERV INC,11/25/2014 12:00:00 AM,Contract Work grounds,$1977.00
00005632,0000010003,EVERSOURCE CL&P,11/25/2014 12:00:00 AM,Utility: electricity,$340.20
00005633,0000010003,EVERSOURCE CL&P,11/25/2014 12:00:00 AM,Utility: electricity,$25.02
00005634,0000010003,EVERSOURCE CL&P,11/25/2014 12:00:00 AM,Utility: electricity,$38.50
00005635,0000010003,EVERSOURCE CL&P,11/25/2014 12:00:00 AM,Utility: electricity,$38.50
00005645,0000019170,FASTENAL COMPANY,11/25/2014 12:00:00 AM,Hardware,$602.31
00005654,0000074742,HERTZ EQUIPMENT RENTAL CORPORATION,11/25/2014 12:00:00 AM,Rental equipment,$1155.00
00005636,0000157450,KCR BRADLEY ASSOCIATES LLC,11/25/2014 12:00:00 AM,Rental buildings,$12533.33
00005642,0000012598,MIDSTATE BATTERY DISTRIBUTORS INC,11/25/2014 12:00:00 AM,Battery,$3264.00
00005637,0000010822,NORTHEAST LAMP RECYCLING INC,11/25/2014 12:00:00 AM,Contract Work buildings,$111.36
00005639,0000010822,NORTHEAST LAMP RECYCLING INC,11/25/2014 12:00:00 AM,Contract Work buildings,$16.32
00005641,0000013614,PULLMAN & COMLEY LLC,11/25/2014 12:00:00 AM,Consultant Services,$15414.00
00005643,0000013614,PULLMAN & COMLEY LLC,11/25/2014 12:00:00 AM,Consultant Services,$79.00
00005647,0000010101,USA HAULING & RECYCLING INC,11/25/2014 12:00:00 AM,Trash Removal,$300.00
00005648,0000010101,USA HAULING & RECYCLING INC,11/25/2014 12:00:00 AM,Trash Removal,$300.00
00005649,0000010101,USA HAULING & RECYCLING INC,11/25/2014 12:00:00 AM,Trash Removal,$600.00
00005650,0000010101,USA HAULING & RECYCLING INC,11/25/2014 12:00:00 AM,Trash Removal,$300.00
00005651,0000010101,USA HAULING & RECYCLING INC,11/25/2014 12:00:00 AM,Trash Removal,$5083.00
00005652,0000010101,USA HAULING & RECYCLING INC,11/25/2014 12:00:00 AM,Trash Removal,$5083.00
